response,propensity_score,result_financeiro,result_acumulado
0,0.0021141286,-399,26611810
0,0.0021141153,-399,26611411
0,0.002114041,-399,26611012
0,0.0021139937,-399,26610613
0,0.002113855,-399,26610214
0,0.0021135372,-399,26609815
0,0.0021134848,-399,26609416
0,0.002113313,-399,26609017
0,0.0021132384,-399,26608618
0,0.0021132082,-399,26608219
0,0.002113163,-399,26607820
0,0.0021130694,-399,26607421
0,0.00211302,-399,26607022
0,0.002112788,-399,26606623
0,0.0021127358,-399,26606224
0,0.0021127318,-399,26605825
0,0.0021126876,-399,26605426
0,0.002112616,-399,26605027
0,0.0021124964,-399,26604628
0,0.0021124561,-399,26604229
0,0.002112436,-399,26603830
0,0.0021123476,-399,26603431
0,0.002112215,-399,26603032
0,0.0021121295,-399,26602633
0,0.0021118664,-399,26602234
0,0.0021116864,-399,26601835
0,0.0021113849,-399,26601436
0,0.0021112966,-399,26601037
0,0.0021110554,-399,26600638
0,0.0021110475,-399,26600239
0,0.0021110405,-399,26599840
0,0.0021110405,-399,26599441
0,0.0021110051,-399,26599042
0,0.0021108736,-399,26598643
0,0.0021107744,-399,26598244
0,0.0021107744,-399,26597845
0,0.0021103565,-399,26597446
0,0.0021103101,-399,26597047
0,0.0021103101,-399,26596648
0,0.0021101476,-399,26596249
0,0.0021100543,-399,26595850
0,0.002109981,-399,26595451
0,0.002109981,-399,26595052
0,0.0021098885,-399,26594653
0,0.0021098845,-399,26594254
0,0.0021098154,-399,26593855
0,0.0021098154,-399,26593456
0,0.0021098154,-399,26593057
0,0.0021098154,-399,26592658
0,0.0021098154,-399,26592259
0,0.0021098154,-399,26591860
0,0.0021098154,-399,26591461
0,0.0021098154,-399,26591062
0,0.0021098154,-399,26590663
0,0.0021098154,-399,26590264
0,0.0021098154,-399,26589865
0,0.0021098154,-399,26589466
0,0.0021098154,-399,26589067
0,0.0021097972,-399,26588668
0,0.0021097932,-399,26588269
0,0.0021097239,-399,26587870
0,0.002109514,-399,26587471
0,0.002109491,-399,26587072
0,0.002109476,-399,26586673
0,0.0021093918,-399,26586274
0,0.002109177,-399,26585875
0,0.0021091448,-399,26585476
0,0.0021090826,-399,26585077
0,0.002108625,-399,26584678
0,0.002108625,-399,26584279
0,0.002108598,-399,26583880
0,0.0021083932,-399,26583481
0,0.0021083811,-399,26583082
0,0.0021082517,-399,26582683
0,0.0021079578,-399,26582284
0,0.0021079269,-399,26581885
0,0.0021079269,-399,26581486
0,0.0021078587,-399,26581087
0,0.0021078093,-399,26580688
0,0.0021077623,-399,26580289
0,0.0021075588,-399,26579890
0,0.0021072116,-399,26579491
0,0.0021071273,-399,26579092
0,0.0021070843,-399,26578693
0,0.002106932,-399,26578294
0,0.0021068428,-399,26577895
0,0.002106542,-399,26577496
0,0.002106536,-399,26577097
0,0.0021063846,-399,26576698
0,0.0021063415,-399,26576299
0,0.0021061501,-399,26575900
0,0.002106121,-399,26575501
0,0.002106008,-399,26575102
0,0.002105516,-399,26574703
0,0.0021053196,-399,26574304
0,0.0021052244,-399,26573905
0,0.0021052244,-399,26573506
0,0.0021052244,-399,26573107
0,0.0021052244,-399,26572708
0,0.0021049108,-399,26572309
0,0.0021048146,-399,26571910
0,0.0021048146,-399,26571511
0,0.0021048146,-399,26571112
0,0.0021045965,-399,26570713
0,0.0021045965,-399,26570314
0,0.0021045965,-399,26569915
0,0.0021045895,-399,26569516
0,0.0021045033,-399,26569117
0,0.002104308,-399,26568718
0,0.0021041627,-399,26568319
0,0.0021040847,-399,26567920
0,0.0021039837,-399,26567521
0,0.002103471,-399,26567122
0,0.00210337,-399,26566723
0,0.0021031147,-399,26566324
0,0.0021031008,-399,26565925
0,0.0021029476,-399,26565526
0,0.0021028984,-399,26565127
0,0.0021027764,-399,26564728
0,0.0021027036,-399,26564329
0,0.0021023774,-399,26563930
0,0.0021022893,-399,26563531
0,0.0021020942,-399,26563132
0,0.002101906,-399,26562733
0,0.0021017783,-399,26562334
0,0.0021014872,-399,26561935
0,0.0021013913,-399,26561536
0,0.0021012602,-399,26561137
0,0.0021009522,-399,26560738
0,0.0021004265,-399,26560339
0,0.0021003955,-399,26559940
0,0.0021003366,-399,26559541
0,0.0021001606,-399,26559142
0,0.0021001606,-399,26558743
0,0.0021000786,-399,26558344
0,0.0020999778,-399,26557945
0,0.002099534,-399,26557546
0,0.002099534,-399,26557147
0,0.0020995173,-399,26556748
0,0.0020994802,-399,26556349
0,0.0020994633,-399,26555950
0,0.0020993303,-399,26555551
0,0.0020989638,-399,26555152
0,0.0020989638,-399,26554753
0,0.002098819,-399,26554354
0,0.0020985992,-399,26553955
0,0.0020985873,-399,26553556
0,0.0020984835,-399,26553157
0,0.0020983946,-399,26552758
0,0.0020982877,-399,26552359
0,0.0020982418,-399,26551960
0,0.0020982418,-399,26551561
0,0.002098183,-399,26551162
0,0.0020981152,-399,26550763
0,0.0020980341,-399,26550364
0,0.0020979564,-399,26549965
0,0.0020979564,-399,26549566
0,0.0020976928,-399,26549167
0,0.0020972807,-399,26548768
0,0.0020971908,-399,26548369
0,0.002096977,-399,26547970
0,0.0020969093,-399,26547571
0,0.0020964942,-399,26547172
0,0.0020964942,-399,26546773
0,0.0020964046,-399,26546374
0,0.0020964046,-399,26545975
0,0.0020964046,-399,26545576
0,0.0020958679,-399,26545177
0,0.002095865,-399,26544778
0,0.00209578,-399,26544379
0,0.002095777,-399,26543980
0,0.0020957582,-399,26543581
0,0.0020951699,-399,26543182
0,0.002095125,-399,26542783
0,0.002095106,-399,26542384
0,0.002095106,-399,26541985
0,0.0020947403,-399,26541586
0,0.0020947403,-399,26541187
0,0.0020944334,-399,26540788
0,0.0020944034,-399,26540389
0,0.002094246,-399,26539990
0,0.0020941603,-399,26539591
0,0.0020941573,-399,26539192
0,0.0020938674,-399,26538793
0,0.0020935666,-399,26538394
0,0.0020935365,-399,26537995
0,0.0020932704,-399,26537596
0,0.0020932236,-399,26537197
0,0.0020930525,-399,26536798
0,0.0020928045,-399,26536399
0,0.002092661,-399,26536000
0,0.0020925067,-399,26535601
0,0.002091991,-399,26535202
0,0.0020917074,-399,26534803
0,0.002091588,-399,26534404
0,0.002091568,-399,26534005
0,0.0020914974,-399,26533606
0,0.0020914436,-399,26533207
0,0.0020911759,-399,26532808
0,0.0020910883,-399,26532409
0,0.0020910348,-399,26532010
0,0.0020910348,-399,26531611
0,0.0020909111,-399,26531212
0,0.0020908425,-399,26530813
0,0.0020908196,-399,26530414
0,0.0020907072,-399,26530015
0,0.0020902448,-399,26529616
0,0.002090195,-399,26529217
0,0.0020901323,-399,26528818
0,0.0020900378,-399,26528419
0,0.0020899961,-399,26528020
0,0.0020898995,-399,26527621
0,0.0020898043,-399,26527222
0,0.0020898043,-399,26526823
0,0.0020897435,-399,26526424
0,0.0020895437,-399,26526025
0,0.0020892285,-399,26525626
0,0.0020892087,-399,26525227
0,0.0020887523,-399,26524828
0,0.0020887353,-399,26524429
0,0.0020887137,-399,26524030
0,0.002088647,-399,26523631
0,0.002088288,-399,26523232
0,0.0020882774,-399,26522833
0,0.0020882406,-399,26522434
0,0.0020882366,-399,26522035
0,0.0020882366,-399,26521636
0,0.0020882366,-399,26521237
0,0.0020882366,-399,26520838
0,0.0020881363,-399,26520439
0,0.0020877805,-399,26520040
0,0.0020876455,-399,26519641
0,0.0020875023,-399,26519242
0,0.002087269,-399,26518843
0,0.002086959,-399,26518444
0,0.0020867963,-399,26518045
0,0.0020867744,-399,26517646
0,0.0020865856,-399,26517247
0,0.0020865856,-399,26516848
0,0.002086542,-399,26516449
0,0.0020864597,-399,26516050
0,0.0020863782,-399,26515651
0,0.002086144,-399,26515252
0,0.002085741,-399,26514853
0,0.0020856874,-399,26514454
0,0.0020855882,-399,26514055
0,0.0020855882,-399,26513656
0,0.0020854957,-399,26513257
0,0.0020854957,-399,26512858
0,0.0020853935,-399,26512459
0,0.0020853074,-399,26512060
0,0.002085106,-399,26511661
0,0.002084963,-399,26511262
0,0.0020848021,-399,26510863
0,0.0020846585,-399,26510464
0,0.0020844988,-399,26510065
0,0.002084454,-399,26509666
0,0.0020843856,-399,26509267
0,0.0020843074,-399,26508868
0,0.0020840454,-399,26508469
0,0.0020839514,-399,26508070
0,0.0020839155,-399,26507671
0,0.0020839076,-399,26507272
0,0.0020838857,-399,26506873
0,0.0020838224,-399,26506474
0,0.0020836063,-399,26506075
0,0.0020835884,-399,26505676
0,0.0020834298,-399,26505277
0,0.0020833465,-399,26504878
0,0.0020833237,-399,26504479
0,0.0020832631,-399,26504080
0,0.0020832631,-399,26503681
0,0.0020830967,-399,26503282
0,0.0020830957,-399,26502883
0,0.0020830866,-399,26502484
0,0.0020829698,-399,26502085
0,0.0020829618,-399,26501686
0,0.0020829618,-399,26501287
0,0.0020829618,-399,26500888
0,0.0020829618,-399,26500489
0,0.0020829518,-399,26500090
0,0.0020829302,-399,26499691
0,0.0020827043,-399,26499292
0,0.0020822987,-399,26498893
0,0.002082292,-399,26498494
0,0.0020821968,-399,26498095
0,0.0020821742,-399,26497696
0,0.0020820363,-399,26497297
0,0.0020820214,-399,26496898
0,0.0020819441,-399,26496499
0,0.0020819402,-399,26496100
0,0.0020818145,-399,26495701
0,0.00208175,-399,26495302
0,0.0020816936,-399,26494903
0,0.0020816806,-399,26494504
0,0.0020816084,-399,26494105
0,0.0020808992,-399,26493706
0,0.0020808992,-399,26493307
0,0.002080638,-399,26492908
0,0.002080252,-399,26492509
0,0.002080252,-399,26492110
0,0.002080244,-399,26491711
0,0.0020802112,-399,26491312
0,0.0020801686,-399,26490913
0,0.0020801607,-399,26490514
0,0.002080029,-399,26490115
0,0.002079759,-399,26489716
0,0.0020796075,-399,26489317
0,0.002079475,-399,26488918
0,0.0020792403,-399,26488519
0,0.00207881,-399,26488120
0,0.0020786556,-399,26487721
0,0.0020786556,-399,26487322
0,0.0020786556,-399,26486923
0,0.002078462,-399,26486524
0,0.002078462,-399,26486125
0,0.002078462,-399,26485726
0,0.002078462,-399,26485327
0,0.002078356,-399,26484928
0,0.002078349,-399,26484529
0,0.0020782948,-399,26484130
0,0.0020782521,-399,26483731
0,0.0020782195,-399,26483332
0,0.0020781958,-399,26482933
0,0.002078187,-399,26482534
0,0.0020780128,-399,26482135
0,0.002077922,-399,26481736
0,0.002077912,-399,26481337
0,0.0020778794,-399,26480938
0,0.0020778794,-399,26480539
0,0.0020777953,-399,26480140
0,0.002077651,-399,26479741
0,0.0020775057,-399,26479342
0,0.00207739,-399,26478943
0,0.002077153,-399,26478544
0,0.002076884,-399,26478145
0,0.002076884,-399,26477746
0,0.0020762417,-399,26477347
0,0.0020759988,-399,26476948
0,0.0020758277,-399,26476549
0,0.002075813,-399,26476150
0,0.0020756747,-399,26475751
0,0.002075417,-399,26475352
0,0.0020753588,-399,26474953
0,0.0020751671,-399,26474554
0,0.0020750081,-399,26474155
0,0.0020750081,-399,26473756
0,0.002074768,-399,26473357
0,0.002074392,-399,26472958
0,0.0020743713,-399,26472559
0,0.0020741068,-399,26472160
0,0.002073781,-399,26471761
0,0.0020737643,-399,26471362
0,0.0020737643,-399,26470963
0,0.0020735797,-399,26470564
0,0.0020735336,-399,26470165
0,0.0020730076,-399,26469766
0,0.0020728726,-399,26469367
0,0.0020728281,-399,26468968
0,0.0020727592,-399,26468569
0,0.0020727224,-399,26468170
0,0.0020727224,-399,26467771
0,0.0020721722,-399,26467372
0,0.0020721338,-399,26466973
0,0.002072107,-399,26466574
0,0.002071897,-399,26466175
0,0.002071897,-399,26465776
0,0.002071897,-399,26465377
0,0.0020714812,-399,26464978
0,0.0020714495,-399,26464579
0,0.0020713413,-399,26464180
0,0.0020713413,-399,26463781
0,0.00207122,-399,26463382
0,0.0020711746,-399,26462983
0,0.0020710535,-399,26462584
0,0.0020710258,-399,26462185
0,0.002070947,-399,26461786
0,0.0020709361,-399,26461387
0,0.0020709361,-399,26460988
0,0.0020709361,-399,26460589
0,0.0020709361,-399,26460190
0,0.0020709361,-399,26459791
0,0.0020709361,-399,26459392
0,0.0020709361,-399,26458993
0,0.0020709361,-399,26458594
0,0.0020709361,-399,26458195
0,0.0020709361,-399,26457796
0,0.0020709361,-399,26457397
0,0.0020709361,-399,26456998
0,0.0020709361,-399,26456599
0,0.0020709361,-399,26456200
0,0.0020709361,-399,26455801
0,0.0020709361,-399,26455402
0,0.0020709361,-399,26455003
0,0.0020709361,-399,26454604
0,0.0020709361,-399,26454205
0,0.0020709361,-399,26453806
0,0.0020709361,-399,26453407
0,0.0020709361,-399,26453008
0,0.0020709361,-399,26452609
0,0.0020709361,-399,26452210
0,0.0020709361,-399,26451811
0,0.0020709361,-399,26451412
0,0.0020709361,-399,26451013
0,0.0020709361,-399,26450614
0,0.0020709361,-399,26450215
0,0.0020709047,-399,26449816
0,0.0020703932,-399,26449417
0,0.002070269,-399,26449018
0,0.002070269,-399,26448619
0,0.0020700532,-399,26448220
0,0.0020697666,-399,26447821
0,0.0020696593,-399,26447422
0,0.002069559,-399,26447023
0,0.0020694763,-399,26446624
0,0.0020694693,-399,26446225
0,0.0020693867,-399,26445826
0,0.0020691857,-399,26445427
0,0.002069044,-399,26445028
0,0.0020689887,-399,26444629
0,0.0020689385,-399,26444230
0,0.0020689385,-399,26443831
0,0.0020689385,-399,26443432
0,0.0020689385,-399,26443033
0,0.0020689012,-399,26442634
0,0.0020688076,-399,26442235
0,0.0020687939,-399,26441836
0,0.0020687033,-399,26441437
0,0.0020686295,-399,26441038
0,0.0020686295,-399,26440639
0,0.0020686176,-399,26440240
0,0.0020684642,-399,26439841
0,0.002068414,-399,26439442
0,0.002068414,-399,26439043
0,0.002068414,-399,26438644
0,0.0020679198,-399,26438245
0,0.0020677939,-399,26437846
0,0.00206754,-399,26437447
0,0.002067185,-399,26437048
0,0.0020671661,-399,26436649
0,0.0020671661,-399,26436250
0,0.0020671121,-399,26435851
0,0.0020670423,-399,26435452
0,0.0020670365,-399,26435053
0,0.0020660865,-399,26434654
0,0.0020660118,-399,26434255
0,0.00206588,-399,26433856
0,0.0020658486,-399,26433457
0,0.0020654013,-399,26433058
0,0.0020653994,-399,26432659
0,0.0020653305,-399,26432260
0,0.0020652823,-399,26431861
0,0.0020652313,-399,26431462
0,0.0020652127,-399,26431063
0,0.0020650495,-399,26430664
0,0.0020650495,-399,26430265
0,0.0020649433,-399,26429866
0,0.002064854,-399,26429467
0,0.0020648118,-399,26429068
0,0.0020648118,-399,26428669
0,0.0020648118,-399,26428270
0,0.0020648118,-399,26427871
0,0.0020648118,-399,26427472
0,0.0020648118,-399,26427073
0,0.0020648118,-399,26426674
0,0.0020648118,-399,26426275
0,0.0020648118,-399,26425876
0,0.0020648118,-399,26425477
0,0.0020647654,-399,26425078
0,0.002064576,-399,26424679
0,0.0020643873,-399,26424280
0,0.002064173,-399,26423881
0,0.002064173,-399,26423482
0,0.0020641682,-399,26423083
0,0.0020640849,-399,26422684
0,0.0020640336,-399,26422285
0,0.0020639405,-399,26421886
0,0.0020638667,-399,26421487
0,0.0020638078,-399,26421088
0,0.002063697,-399,26420689
0,0.0020636958,-399,26420290
0,0.0020636958,-399,26419891
0,0.0020635722,-399,26419492
0,0.0020634965,-399,26419093
0,0.0020633375,-399,26418694
0,0.0020631873,-399,26418295
0,0.0020631333,-399,26417896
0,0.0020631333,-399,26417497
0,0.0020631333,-399,26417098
0,0.0020631333,-399,26416699
0,0.0020630292,-399,26416300
0,0.002062837,-399,26415901
0,0.0020628143,-399,26415502
0,0.0020627936,-399,26415103
0,0.0020627936,-399,26414704
0,0.0020627151,-399,26414305
0,0.0020626395,-399,26413906
0,0.002062296,-399,26413507
0,0.0020620576,-399,26413108
0,0.0020620576,-399,26412709
0,0.0020620576,-399,26412310
0,0.0020620576,-399,26411911
0,0.002061662,-399,26411512
0,0.0020614031,-399,26411113
0,0.0020613335,-399,26410714
0,0.0020613335,-399,26410315
0,0.0020613335,-399,26409916
0,0.0020613335,-399,26409517
0,0.0020613335,-399,26409118
0,0.0020613335,-399,26408719
0,0.0020612227,-399,26408320
0,0.0020612227,-399,26407921
0,0.0020612227,-399,26407522
0,0.0020612227,-399,26407123
0,0.0020612227,-399,26406724
0,0.0020612227,-399,26406325
0,0.002061108,-399,26405926
0,0.0020609216,-399,26405527
0,0.0020609156,-399,26405128
0,0.00206085,-399,26404729
0,0.0020607589,-399,26404330
0,0.0020606185,-399,26403931
0,0.0020606185,-399,26403532
0,0.0020606185,-399,26403133
0,0.0020601489,-399,26402734
0,0.0020599607,-399,26402335
0,0.0020598392,-399,26401936
0,0.0020597558,-399,26401537
0,0.0020591326,-399,26401138
0,0.0020588916,-399,26400739
0,0.0020588916,-399,26400340
0,0.002058782,-399,26399941
0,0.002058782,-399,26399542
0,0.0020586564,-399,26399143
0,0.002058573,-399,26398744
0,0.002058529,-399,26398345
0,0.0020584997,-399,26397946
0,0.0020584536,-399,26397547
0,0.0020581265,-399,26397148
0,0.002058099,-399,26396749
0,0.0020579346,-399,26396350
0,0.00205782,-399,26395951
0,0.0020572306,-399,26395552
0,0.0020571249,-399,26395153
0,0.0020569966,-399,26394754
0,0.0020568753,-399,26394355
0,0.002056846,-399,26393956
0,0.0020567237,-399,26393557
0,0.0020566736,-399,26393158
0,0.0020565533,-399,26392759
0,0.0020564524,-399,26392360
0,0.0020564524,-399,26391961
0,0.0020564182,-399,26391562
0,0.0020563663,-399,26391163
0,0.0020561314,-399,26390764
0,0.002056109,-399,26390365
0,0.0020561023,-399,26389966
0,0.0020560727,-399,26389567
0,0.0020560268,-399,26389168
0,0.0020560268,-399,26388769
0,0.0020556336,-399,26388370
0,0.002055567,-399,26387971
0,0.002055523,-399,26387572
0,0.0020554652,-399,26387173
0,0.002055395,-399,26386774
0,0.0020549977,-399,26386375
0,0.0020548971,-399,26385976
0,0.002054726,-399,26385577
0,0.0020547132,-399,26385178
0,0.002054681,-399,26384779
0,0.0020546468,-399,26384380
0,0.0020545656,-399,26383981
0,0.0020542988,-399,26383582
0,0.0020542988,-399,26383183
0,0.0020542988,-399,26382784
0,0.002054289,-399,26382385
0,0.0020540094,-399,26381986
0,0.002053725,-399,26381587
0,0.0020537172,-399,26381188
0,0.002053548,-399,26380789
0,0.0020534222,-399,26380390
0,0.00205342,-399,26379991
0,0.0020533996,-399,26379592
0,0.0020533986,-399,26379193
0,0.0020531975,-399,26378794
0,0.002052996,-399,26378395
0,0.0020528429,-399,26377996
0,0.0020527705,-399,26377597
0,0.0020525204,-399,26377198
0,0.002052496,-399,26376799
0,0.0020524617,-399,26376400
0,0.0020524461,-399,26376001
0,0.002052409,-399,26375602
0,0.0020523006,-399,26375203
0,0.0020522831,-399,26374804
0,0.002052122,-399,26374405
0,0.002052115,-399,26374006
0,0.0020520254,-399,26373607
0,0.002051956,-399,26373208
0,0.0020518983,-399,26372809
0,0.0020518983,-399,26372410
0,0.0020516748,-399,26372011
0,0.0020514843,-399,26371612
0,0.0020514482,-399,26371213
0,0.002051166,-399,26370814
0,0.0020510422,-399,26370415
0,0.0020509223,-399,26370016
0,0.0020508,-399,26369617
0,0.0020505006,-399,26369218
0,0.0020504869,-399,26368819
0,0.0020504664,-399,26368420
0,0.0020504636,-399,26368021
0,0.002050452,-399,26367622
0,0.0020500321,-399,26367223
0,0.0020500098,-399,26366824
0,0.0020499777,-399,26366425
0,0.0020499756,-399,26366026
0,0.0020499756,-399,26365627
0,0.0020498587,-399,26365228
0,0.0020498587,-399,26364829
0,0.002049811,-399,26364430
0,0.0020497807,-399,26364031
0,0.002049727,-399,26363632
0,0.002049727,-399,26363233
0,0.0020495113,-399,26362834
0,0.0020489565,-399,26362435
0,0.0020488163,-399,26362036
0,0.0020486356,-399,26361637
0,0.0020480743,-399,26361238
0,0.0020479409,-399,26360839
0,0.0020479409,-399,26360440
0,0.0020479409,-399,26360041
0,0.0020479409,-399,26359642
0,0.0020479409,-399,26359243
0,0.0020479409,-399,26358844
0,0.0020478999,-399,26358445
0,0.002047705,-399,26358046
0,0.002047705,-399,26357647
0,0.002047705,-399,26357248
0,0.002047705,-399,26356849
0,0.002047705,-399,26356450
0,0.002047705,-399,26356051
0,0.002047705,-399,26355652
0,0.002047705,-399,26355253
0,0.002047705,-399,26354854
0,0.002047705,-399,26354455
0,0.002047705,-399,26354056
0,0.002047705,-399,26353657
0,0.002047705,-399,26353258
0,0.002047705,-399,26352859
0,0.002047705,-399,26352460
0,0.002047705,-399,26352061
0,0.002047705,-399,26351662
0,0.002047705,-399,26351263
0,0.002047705,-399,26350864
0,0.002047705,-399,26350465
0,0.002047705,-399,26350066
0,0.002047705,-399,26349667
0,0.002047705,-399,26349268
0,0.002047705,-399,26348869
0,0.002047705,-399,26348470
0,0.002047705,-399,26348071
0,0.002047705,-399,26347672
0,0.002047705,-399,26347273
0,0.002047705,-399,26346874
0,0.002047705,-399,26346475
0,0.002047705,-399,26346076
0,0.002047705,-399,26345677
0,0.002047705,-399,26345278
0,0.002047705,-399,26344879
0,0.002047705,-399,26344480
0,0.002047705,-399,26344081
0,0.002047705,-399,26343682
0,0.002047705,-399,26343283
0,0.002047705,-399,26342884
0,0.002047705,-399,26342485
0,0.002047705,-399,26342086
0,0.002047705,-399,26341687
0,0.002047705,-399,26341288
0,0.002047705,-399,26340889
0,0.002047705,-399,26340490
0,0.002047705,-399,26340091
